Τελευταία Ενημέρωση;Τρίτη, 22 Ιουλίου 2014 16:05;;;;;;
Κωδικός;Περιγραφή;Τιμή;Last Import;Barcode;Κατηγορία;Συν. Διαθέσιμο Απόθεμα;Συνολικό Απόθεμα
113897;ΜΟΛΥΒΙ 113897 ΧΕΙΛΙΩΝ ΚΕΡΑΜΙΔΙ;3,45;28/01/2014;5205103083133;ΚΑΛΛΥΝΤΙΚΑ;1396;1396
113898;ΜΟΛΥΒΙ 113898 ΧΕΙΛΙΩΝ ΦΟΥΞ;3,45;16/01/2014;5205103083140;ΚΑΛΛΥΝΤΙΚΑ;212;955
114222;ΣΕΤ 114222 ΣΚΙΩΝ-ΡΟΥΖ         FUNKY GALA;11,45;17/08/2010;5205103089777;ΚΑΛΛΥΝΤΙΚΑ;13;13
114223t;TESTER 114223t EYESH.BLUSH002;0,01;20/12/2008;5205103236270;TESTERS;8;8
114395;BLOTTER H/C 114395 (Κ36000ΤΜΧ);102,82;03/07/2014;5205103091305;ΕΙΔΗ ΔΩΡΩΝ ΓΙΑ H/C;5;5
114425;SET 114425 LIPGLOSS KIT;7,90;;5205103091442;ΚΑΛΛΥΝΤΙΚΑ;-1;0
114512;ΦΑΚΕΛΟΣ 114512 10Χ15+4        ΧΑΡΤΟΚ/500;400,00;09/01/2013;5205103091916;ΕΙΔΗ ΣΥΣΚΕΥΑΣΙΑΣ;1;1
114514;ΤΣΑΝΤΑ 114514 15Χ25 ΧΑΡΤΚ/1500ΤΕΜ.;195,00;20/12/2008;5205103091930;ΕΙΔΗ ΣΥΣΚΕΥΑΣΙΑΣ;3;3
114515;ΤΣΑΝΤΑ 114515 25Χ35 ΧΑΡΤΚ/1500ΤΕΜ.;315,00;20/12/2008;5205103091947;ΕΙΔΗ ΣΥΣΚΕΥΑΣΙΑΣ;1;1
114517;ΤΣΑΝΤΑ 114517 27Χ31+9 ΧΑΡΤΙΝ  ΧΑΡΤΟΚ/300;72,00;09/01/2013;5205103091961;ΕΙΔΗ ΣΥΣΚΕΥΑΣΙΑΣ;6;6
114526;ΜΠΑΝΤΑΝΑ 114526 ΚΙΤΡΙΝΗ/ΛΑΧΑΝΙΒΑΜΒΑΚΕΡΗ;2,90;17/11/2012;5205103092050;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;1;1
115430;ΣΚΙΑ ΜΟΝΗ 115430 SUN SHINE    No27;5,95;07/05/2009;5205103100571;ΚΑΛΛΥΝΤΙΚΑ;91;91
115432;ΣΚΙΑ ΜΟΝΗ 115432 RIO QUEEN    No25;5,95;15/02/2013;5205103100595;ΚΑΛΛΥΝΤΙΚΑ;-1;2
115433;ΣΚΙΑ ΜΟΝΗ 115433 PRIMOLA      No24;5,95;03/01/2009;5205103100601;ΚΑΛΛΥΝΤΙΚΑ;682;683
115434;ΣΚΙΑ 115434 LIME SPARKLE      No206;5,95;26/11/2010;5205103100618;ΚΑΛΛΥΝΤΙΚΑ;371;372
115437;ΣΕΤ 115437 ΣΚΙΩΝ-ΡΟΥΖ         SUMMER GAL;11,45;;5205103100649;ΚΑΛΛΥΝΤΙΚΑ;-1;0
115437t;TESTER 115437t EYESH.BLUSH003;0,01;03/01/2009;5205103236287;TESTERS;1;1
116394;ΣΚΙΑ 116394 SAFARI SPARKLE    No207;5,95;05/03/2013;5205103109697;ΚΑΛΛΥΝΤΙΚΑ;1;1
116396;ΛΙΠ-ΓΚΛΟΣ 116396 SAND N112 5ml;5,45;03/01/2009;5205103109710;ΚΑΛΛΥΝΤΙΚΑ;176;176
116396t;TESTER 116396t LIPGLOSS SAND NO112;0,01;06/07/2010;5205103243032;TESTERS;21;21
117119;ΣΚΙΑ 117119 4ΠΛΗ FLOWER       No110;11,45;10/09/2013;5205103115841;ΚΑΛΛΥΝΤΙΚΑ;-2;1
117120;ΣΚΙΑ 117120 4ΠΛΗ FLOWER       No120;11,45;10/09/2013;5205103115858;ΚΑΛΛΥΝΤΙΚΑ;142;149
117121;ΣΚΙΑ 117121 4ΠΛΗ FLOWER       No130;11,45;;5205103115865;ΚΑΛΛΥΝΤΙΚΑ;-1;0
117122;ΣΚΙΑ 117122 4ΠΛΗ FLOWER       No140;11,45;;5205103115872;ΚΑΛΛΥΝΤΙΚΑ;-1;0
117346;PASSION 117346FRUIT JUIC10,5mlNo301;5,95;08/10/2013;5205103117968;ΚΑΛΛΥΝΤΙΚΑ;3;3
117348;COCONUT 117348 JUICE303 10,5ml;5,95;08/07/2009;5205103117982;ΚΑΛΛΥΝΤΙΚΑ;46;46
117349;ARRANGIO 117349 JUICE         No304;5,95;08/10/2013;5205103117999;ΚΑΛΛΥΝΤΙΚΑ;4;4
117482;ΣΚΙΑ ΔΙΠΛΗ 117482 CHOCOLATE DREAM No 01;5,95;02/01/2012;5205103119788;ΚΑΛΛΥΝΤΙΚΑ;541;541
117660;ΜΟΛΥΒΙ 117660 ΜΑΤΙΩΝ ΜΠΛΕ     Νο118;3,45;06/11/2012;5205103121163;ΚΑΛΛΥΝΤΙΚΑ;767;767
117661;ΜΟΛΥΒΙ 117661 ΜΑΤΙΩΝ ΣΟΚΟΛΑΤΙ Νο119;3,45;08/02/2011;5205103121170;ΚΑΛΛΥΝΤΙΚΑ;805;805
117662;ΜΟΛΥΒΙ 117662 ΜΑΤΙΩΝ ΜΩΒ      Νο120;3,45;08/02/2011;5205103121187;ΚΑΛΛΥΝΤΙΚΑ;682;682
117663;ΜΟΛΥΒΙ 117663 ΜΑΤΙΩΝ ΠΡΑΣΙΝΟ  Νο121;3,45;26/11/2010;5205103121194;ΚΑΛΛΥΝΤΙΚΑ;989;990
117664;ΜΟΛΥΒΙ 117664 ΧΕΙΛΙΩΝ ΚΑΦΕ/ΜΠΕΝο116;3,45;08/02/2011;5205103121200;ΚΑΛΛΥΝΤΙΚΑ;725;725
117665;ΜΟΛΥΒΙ 117665 ΧΕΙΛΙΩΝ ΚΑΦΕ/ΡΟΖΝο117;3,45;05/02/2014;5205103121217;ΚΑΛΛΥΝΤΙΚΑ;0;0
117814;ΚΑΣΚΩΛ 117814 ΚΟΚΚΙΝΟ Χ05;14,40;11/03/2013;5205103122702;ΑΞΕΣΟΥΑΡ;4;4
117815;ΚΑΣΚΩΛ 117815 ΜΠΛΕ    Χ05;14,40;11/03/2013;5205103122719;ΑΞΕΣΟΥΑΡ;4;4
117903;ΦΟΥΛΑΡΙ 117903 ΧΡΥΣΟ Χ05;9,90;20/12/2008;5205103123594;ΑΞΕΣΟΥΑΡ;32;32
117932;ΠΟΝ ΠΟΝ 117932                PUFF;3,00;20/12/2008;5205103123884;MIXT RANGE -NAILS;1509;1509
117936;ΣΦΟΥΓΓΑΡΙ 117936              SPONGE;2,70;21/05/2014;5205103123921;MIXT RANGE -NAILS;0;0
117970;ΤΖΟΚΕΥ 117970 ΠΕΤΡΟΛ Χ05      57CM ΚΟΤΛΕ;20,30;01/05/2013;5205103124263;ΑΝΔΡΙΚΑ ΑΞΕΣΟΥΑΡ;1;1
117983;ΠΙΝΕΛΟ 117983 MΑΤΙΩΝ ΜΙΝΙ     EYESHADOW;3,00;21/05/2014;5205103124393;MIXT RANGE -NAILS;11;11
117993;BUFFER 117993 NAIL 4WAY MINI;3,20;20/12/2008;5205103124492;MIXT RANGE -NAILS;174;174
117994;NAIL FILES 117994 MINI;2,25;26/11/2010;5205103124508;MIXT RANGE -NAILS;2722;2722
117999;EYELASH CURLER 117999 MINI;2,60;20/12/2008;5205103124553;MIXT RANGE -NAILS;953;953
118214;ΣΚΙΑ ΔΙΠΛΗ 118214 SWEET VIOLENNo02;5,95;02/01/2012;5205103126687;ΚΑΛΛΥΝΤΙΚΑ;543;543
118568;ΒΕΡΝΙΚΙ 118568MILK PUNCH121 9ml;3,95;30/10/2012;5205103130202;ΚΑΛΛΥΝΤΙΚΑ;805;808
118569;ΒΕΡΝΙΚΙ 118569 NATURAL PINK   9ml;3,95;;5205103130219;ΚΑΛΛΥΝΤΙΚΑ;-3;0
118570;ΒΕΡΝΙΚΙ 118570 MIDNIGHT RED9ml;3,95;24/07/2013;5205103130226;ΚΑΛΛΥΝΤΙΚΑ;526;535
118571;ΒΕΡΝΙΚΙ 118571 VAMP 9ml;3,95;31/01/2014;5205103130233;ΚΑΛΛΥΝΤΙΚΑ;694;695
118572;ΒΕΡΝΙΚΙ 118572 SEA STAR 9ml;3,95;05/03/2013;5205103130240;ΚΑΛΛΥΝΤΙΚΑ;9;11
118573;ΒΕΡΝΙΚΙ 118573 TRENDY PINK    9ml;3,95;;5205103130257;ΚΑΛΛΥΝΤΙΚΑ;-1;0
118574;ΒΕΡΝΙΚΙ 118574 PEARLY SAND    9ml;3,95;;5205103130264;ΚΑΛΛΥΝΤΙΚΑ;-3;0
118575;ΒΕΡΝΙΚΙ 118575 RUBY PLUM      9ml;3,95;;5205103130271;ΚΑΛΛΥΝΤΙΚΑ;-2;0
118576;ΒΕΡΝΙΚΙ 118576 LOLITE STONE   9ml;3,95;;5205103130288;ΚΑΛΛΥΝΤΙΚΑ;-2;0
118578;ΒΕΡΝΙΚΙ 118578 MELON 134 9ml;3,95;11/06/2012;5205103130301;ΚΑΛΛΥΝΤΙΚΑ;1169;1171
118579;ΒΕΡΝΙΚΙ 118579 RED WINE 9ml;3,95;31/01/2014;5205103130318;ΚΑΛΛΥΝΤΙΚΑ;937;955
118580;ΒΕΡΝΙΚΙ 118580WHITE STON136 9ml;3,95;31/01/2014;5205103130325;ΚΑΛΛΥΝΤΙΚΑ;698;703
118581;ΒΕΡΝΙΚΙ 118581 ΔΙΑΡΚΕΙΑΣ 9ml  Νο200;3,95;;5205103130332;ΚΑΛΛΥΝΤΙΚΑ;-3;0
118584;ΒΕΡΝΙΚΙ 118584 ΔΙΑΡΚΕΙΑΣ      Νο203;3,95;;5205103130363;ΚΑΛΛΥΝΤΙΚΑ;-2;0
118585;ΒΕΡΝΙΚΙ 118585 ΔΙΑΡΚΕΙΑΣ 9ml  Νο204;3,95;;5205103130370;ΚΑΛΛΥΝΤΙΚΑ;-5;0
118587;ΒΕΡΝΙΚΙ 118587 ΔΙΑΡΚΕΙΑΣ      Νο206;3,95;;5205103130394;ΚΑΛΛΥΝΤΙΚΑ;-4;0
118588;ΒΕΡΝΙΚΙ 118588 ΔΙΑΡΚΕΙΑΣ      Νο207;3,95;;5205103130400;ΚΑΛΛΥΝΤΙΚΑ;-5;0
118589;ΒΕΡΝΙΚΙ 118589 ΔΙΑΡΚΕΙΑΣ      Νο208;3,95;;5205103130417;ΚΑΛΛΥΝΤΙΚΑ;-3;0
118591;ΒΕΡΝΙΚΙ 118591 ΔΙΑΡΚΕΙΑΣ 9ml  Νο210;3,95;05/03/2013;5205103130431;ΚΑΛΛΥΝΤΙΚΑ;7;9
118592;ΒΕΡΝΙΚΙ 118592 ΔΙΑΡΚΕΙΑΣ 9ml  Νο211;3,95;;5205103130448;ΚΑΛΛΥΝΤΙΚΑ;-1;0
118593;ΒΕΡΝΙΚΙ 118593 ΔΙΑΡΚΕΙΑΣ      Νο212;3,95;;5205103130455;ΚΑΛΛΥΝΤΙΚΑ;-1;0
118594;ΒΕΡΝΙΚΙ 118594 ΔΙΑΡΚ.No213 9ml;3,95;;5205103130462;ΚΑΛΛΥΝΤΙΚΑ;-4;0
118595;ΒΕΡΝΙΚΙ 118595 ΔΙΑΡΚΕΙΑΣ 9ml  Νο214;3,95;31/01/2014;5205103130479;ΚΑΛΛΥΝΤΙΚΑ;3;5
118598;ALL OVER 118598 ΣΚΙΑ Νο702    ROSE METAL;5,95;26/11/2010;5205103130509;ΚΑΛΛΥΝΤΙΚΑ;123;123
118599;ALL OVER 118599 ΣΚΙΑ Νο703    WINE  META;5,95;02/12/2013;5205103130516;ΚΑΛΛΥΝΤΙΚΑ;425;425
118601;ALL OVER 118601 ΣΚΙΑ Νο705    BRONZE MET;5,95;03/01/2009;5205103130530;ΚΑΛΛΥΝΤΙΚΑ;623;623
118618;ΚΡΑΓΙΟΝ 118618 VALENTINE RED  ΝΟ118;7,95;26/11/2010;5205103130622;ΚΑΛΛΥΝΤΙΚΑ;97;97
118619;ΚΡΑΓΙΟΝ 118619 EXOTIC         Νο119;7,95;03/11/2012;5205103130639;ΚΑΛΛΥΝΤΙΚΑ;202;204
118621;ΚΡΑΓΙΟΝ 118621 BRONZE PEARL   No121;7,95;;5205103130653;ΚΑΛΛΥΝΤΙΚΑ;-1;0
118622;ΚΡΑΓΙΟΝ ΔΙΑΡΚΕΙΑΣ 118622 CHOCOSILK LL4;7,95;09/02/2009;5205103130660;ΚΑΛΛΥΝΤΙΚΑ;347;347
118623t;TESTER 118623t ΚΡΑΓΙΟΝ SUN FLOWER NOLL5;0,01;06/07/2010;5205103242882;TESTERS;3;3
118626;ΣΚΙΑ ΜΟΝΗ 118626 PARISIAN GOLDNo29;5,95;07/05/2009;5205103130707;ΚΑΛΛΥΝΤΙΚΑ;420;421
118627;ΣΚΙΑ ΜΟΝΗ 118627 EMERALD STONENo30;5,95;21/10/2009;5205103130714;ΚΑΛΛΥΝΤΙΚΑ;45;45
118628;ΣΚΙΑ 118628 FOREST SPARKLE    No210 ΠΡΑΣ;5,95;02/01/2012;5205103130721;ΚΑΛΛΥΝΤΙΚΑ;206;207
118629;ΣΚΙΑ 118629 FROSTY BEIGE SPARKLE N0211 Μ;5,95;26/11/2010;5205103130738;ΚΑΛΛΥΝΤΙΚΑ;24;24
118630;ΣΚΙΑ 118630 SANGRIA SPARKLE   No212 ΜΠΟΡ;5,95;31/12/2008;5205103130745;ΚΑΛΛΥΝΤΙΚΑ;170;172
118631;ΣΚΙΑ 118631 PURPLE  SPARKLE   No213;5,95;20/12/2008;5205103130752;ΚΑΛΛΥΝΤΙΚΑ;300;300
119858;ΣΚΙΑ ΜΟΝΗ 119858              BLACK VELV;5,95;24/02/2012;5205103141857;ΚΑΛΛΥΝΤΙΚΑ;10;10
119933;PERFECT FINISH 119933 POWDER BRUSH CORE;5,99;21/05/2014;5016155100781;COSMOPOLITAN;0;0
119934;PERFECT FINISH 119934 BLUSHER RUSH CORE;3,99;21/05/2014;5016155100798;COSMOPOLITAN;0;0
119953;SERIOUSLY 119953 PRECISE TWEEZERS;7,99;24/12/2010;5016155103775;COSMOPOLITAN;338;338
119956;PERFECTLY 119956 FRENCH STYLE No10;8,00;26/07/2013;5016155104161;COSMOPOLITAN;126;126
119957;PERFECTLY 119957 FRENCH STYLE No11;8,00;09/05/2013;5016155104178;COSMOPOLITAN;9;9
119960;MAGNETISM 119960 STYLE No27;8,65;03/07/2014;5016155104222;COSMOPOLITAN;1;1
119961;RENDEZVOUS 119961 SECRET STY21;8,65;03/07/2014;5016155104215;COSMOPOLITAN;0;0
120030;ΓΑΝΤΙ 120030;21,40;05/03/2013;5205103143264;ΑΞΕΣΟΥΑΡ;4;4
120059;GET EVEN 120059 MAKE up SPONGE;2,25;20/12/2013;5016155102570;COSMOPOLITAN;42;42
120120;ΣΚΙΑ ΔΙΠΛΗ 120120 Νο 04       WARM TOUCH;5,95;;5205103144124;ΚΑΛΛΥΝΤΙΚΑ;-1;0
120528;ΛΙΠ ΓΚΛΟΣ 120528 DIAMOND CH5mlNo115;5,45;02/01/2012;5205103147637;ΚΑΛΛΥΝΤΙΚΑ;148;148
120528t;TESTER 120528t LIPGLOSS DIAMOND CHOCOLAT;0,01;21/04/2010;5205103243063;TESTERS;17;17
120548;KOΛΙΕ 120548 Κ 06 GOLD;13,20;09/04/2013;5205103147835;ΜΠΙΖΟΥ;1;1
120819;KΟΛΙΕ 120819 K 06;9,20;17/11/2011;5205103150552;ΜΠΙΖΟΥ;1;1
120872;KΟΛΙΕ 120872 SILVER K 06;10,40;22/06/2009;5205103151085;ΜΠΙΖΟΥ;5;5
120896;KΟΛΙΕ 120896 CORAL K 06;11,00;22/06/2009;5205103151320;ΜΠΙΖΟΥ;5;5
121212;ΚΟΛΙΕ 121212 Κ 06;15,30;26/03/2011;5205103154024;ΜΠΙΖΟΥ;11;11
121255;ΣΚΙΑ ΜΟΝΗ 121255 Νο32smaragd stone;5,95;27/03/2009;5205103154420;ΚΑΛΛΥΝΤΙΚΑ;43;44
121384;ΚΛΑΜΜΕΡ 121384 Κ 06           Ν,0027Φ;1,00;23/04/2013;5205103155700;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;1;1
121389;ΚΛΑΜΜΕΡ 121389 Κ 06           Ν,161Φ;1,20;23/04/2013;5205103155724;ΠΑΙΔΙΚΑ ΑΞΕΣΟΥΑΡ;4;4
121390;ΚΛΑΜΜΕΡ 121390 Κ 06           Ν,162Φ;1,20;23/04/2013;5205103155731;ΠΑΙΔΙΚΑ ΑΞΕΣΟΥΑΡ;7;7
121781;EARRINGS 121781 K 06;7,70;16/01/2014;5205103159418;ΜΠΙΖΟΥ;1;1
121880;ΣΚΙΑ ΜΟΝΗ 121880 No33 COUNTRY;5,95;02/01/2012;5205103160407;ΚΑΛΛΥΝΤΙΚΑ;47;48
121881;ΣΚΙΑ ΜΟΝΗ 121881 No34 RUSTY ORANGE;5,95;03/11/2012;5205103160506;ΚΑΛΛΥΝΤΙΚΑ;31;31
121883t;TESTER 121883t ΠΟΥΔΡΑ 300;0,69;20/12/2008;5205103233590;TESTERS;12;12
121884;ΣΚΙΑ 121884 Νο114 PINK GLAMOUR;5,95;02/01/2012;5205103160438;ΚΑΛΛΥΝΤΙΚΑ;200;201
121885;ΣΚΙΑ 121885 Νο115 ORANGE GLAMOUR;5,95;03/11/2012;5205103160445;ΚΑΛΛΥΝΤΙΚΑ;622;622
121886;ΣΚΙΑ 121886 Νο116 CASMERE;5,95;06/05/2009;5205103160452;ΚΑΛΛΥΝΤΙΚΑ;179;179
121887;ΣΚΙΑ 121887 Νο117 SAFARI BRONZE;5,95;03/01/2009;5205103160469;ΚΑΛΛΥΝΤΙΚΑ;368;368
121888;ΒΕΡΝΙΚΙ 121888 GLITTER No300  FLAMINGO;3,95;;5205103160476;ΚΑΛΛΥΝΤΙΚΑ;-1;0
121890;ΒΕΡΝΙΚΙ 121890 GLITTER No 302 FERRY WHIT;3,95;;5205103160490;ΚΑΛΛΥΝΤΙΚΑ;-2;0
121894;BODY 121894 SHOWER SANDAL300ml;5,20;06/12/2012;5205103160544;AROME NATURE;397;397
121895;BODY 121895 SHOW.WILD ORCH300ml;5,20;26/09/2013;5205103160551;AROME NATURE;949;949
121899;BODY 121899 SHOWER SANDALW50ml;1,20;07/01/2014;5205103160599;AROME NATURE;13;61
121901;CREAM 121901 BATH COCONUT300ml;5,20;23/08/2013;5205103160612;AROME NATURE;1916;1916
121902;CREAM 121902 BATH VANIL SUG300ml;5,20;22/08/2013;5205103160629;AROME NATURE;696;696
121904;CREAM 121904 BATH CARAMEL300ml;5,20;21/08/2013;5205103160643;AROME NATURE;633;633
121905;CREAM 121905 BATH COCONUT 50ml;1,20;19/11/2012;5205103160650;AROME NATURE;672;720
121906;CREAM 121906 BATH VANILA 50ml SUGAR;1,20;16/07/2014;5205103160667;AROME NATURE;800;872
121908;CREAM 121908 BATH CARAMEL 50ml;1,20;05/02/2014;5205103160681;AROME NATURE;314;386
121909;SCRUB 121909 PEACH 300ml;6,00;24/04/2014;5205103160698;AROME NATURE;1351;1375
121910;SCRUB 121910 PEACH 50ml;1,35;;5205103160704;AROME NATURE;-96;0
121911;BODY 121911 LOTION VANILA300mlSUGAR;6,35;05/12/2013;5205103160711;AROME NATURE;242;302
121911t;TESTER 121911t B.LOTION VANILA SUGAR 300;0,01;18/04/2013;5205103913966;TESTERS;1;1
121913;BODY 121913 LOTION VANIL50ml SUGAR;1,35;03/08/2011;5205103160735;AROME NATURE;676;748
121988;MINI KIT 121988               No 500;11,45;20/12/2008;5205103161497;ΚΑΛΛΥΝΤΙΚΑ;125;125
121989;MINI KIT 121989               No 501;11,45;02/01/2012;5205103161503;ΚΑΛΛΥΝΤΙΚΑ;582;582
122146;BODY 122146 LOTION COCONUT300ml;6,35;27/12/2013;5205103163071;AROME NATURE;381;417
122146t;TESTER 122146t B.LOTION COCONUT 300ML;0,01;08/11/2013;5205103913980;TESTERS;4;4
122147;BODY 122147 LOTION SANDALW300ml;6,35;10/09/2013;5205103163088;AROME NATURE;175;211
122147t;TESTER 122147t B.LOTION SANDALWOOD 300ML;0,01;18/04/2013;5205103913997;TESTERS;2;2
122148;BODY 122148 LOTION COCONUT50ml;1,35;04/11/2013;5205103163095;AROME NATURE;-52;20
122149;BODY 122149 LOTION SANDALW50ml;1,35;10/09/2013;5205103163101;AROME NATURE;723;723
122150;ΚΟΚΚΑΛΑΚΙ 122150 ΔΙΑΦΟΡΑ;1,50;06/09/2011;5205103163118;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;5947;5947
122151;ΚΟΚΚΑΛΑΚΙ 122151 ΔΙΑΦΟΡΑ;1,95;07/01/2014;5205103163125;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;8136;8136
122152;ΚΟΚΚΑΛΑΚΙ 122152 ΔΙΑΦΟΡΑ;2,40;18/10/2011;5205103163132;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;180;180
122154;ΚΟΚΚΑΛΑΚΙ 122154 ΔΙΑΦΟΡΑ;2,95;07/01/2014;5205103163156;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;146;146
122156;ΚΟΚΚΑΛΑΚΙ 122156 ΔΙΑΦΟΡΑ;5,90;04/01/2013;5205103163170;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;14;14
122164;ΣΑΝΔΑΛΙ 122164 Κ 06 ΛΕΥΚΟ;24,90;26/11/2009;5205103163255;ΑΞΕΣΟΥΑΡ;8;8
122831;GLITTER 122831 PINK ILLUSION  NO 060;5,95;02/01/2012;5205103168502;ΚΑΛΛΥΝΤΙΚΑ;622;622
122831t;TESTER 122831t GLITTER PINK ILLUSION NO0;0,01;02/10/2009;5205103243704;TESTERS;6;6
122840;ΑΣΕΤΟΝ 122840 ΑΠΛΟ 130ml;1,95;05/12/2012;5205103168519;ΚΑΛΛΥΝΤΙΚΑ;1344;1392
122841;ΑΣΕΤΟΝ 122841 ΜΕ ΣΙΛΙΚΟΝΗ130ml;2,45;05/12/2012;5205103168526;ΚΑΛΛΥΝΤΙΚΑ;1490;1490
122886;ΚΛΑΜΕΡ 122886;1,40;13/11/2013;5205103168939;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;2;2
123037;ΤΣΑΝΤΑ 123037 BLACK W06-07;39,00;11/03/2013;5205103170192;ΑΞΕΣΟΥΑΡ;1;1
123110;ΚΑΣΚΩΛ 123110WHITE W06-07;12,90;11/03/2013;5205103170925;ΑΞΕΣΟΥΑΡ;4;4
123113;ΚΑΣΚΩΛ 123113BLUE W06-07;14,90;28/04/2010;5205103170956;ΑΞΕΣΟΥΑΡ;2;2
123119;ΚΑΣΚΩΛ 123119 BLUE  W06-07;9,90;23/03/2011;5205103171014;ΑΞΕΣΟΥΑΡ;8;8
123132;KΑΣΚΩΛ 123132 BROWN W06-07;14,90;11/03/2013;5205103171144;ΑΞΕΣΟΥΑΡ;2;2
123198;ΚΑΣΚΩΛ 123198 GREY W06-07;18,60;11/03/2013;5205103171809;ΑΞΕΣΟΥΑΡ;1;1
123210;ΓΑΝΤΙ 123210 W06-07           BLUE;8,40;05/03/2013;5205103171922;ΑΞΕΣΟΥΑΡ;5;5
123230;ΝΥΧΙΑ 123230 ΝοΑ TWO WAY OPENING CAROUSE;5,30;04/07/2012;5205103172127;MIXT RANGE -NAILS;1257;1263
123231;ΝΥΧΙΑ 123231 ΝοB TWO WAY OPENING CAROUSE;5,30;17/05/2014;5205103172134;MIXT RANGE -NAILS;1543;1544
123232;ΝΥΧΙΑ 123232 ΝοC TWO WAY OPENING CAROUSE;5,30;20/12/2008;5205103172141;MIXT RANGE -NAILS;1792;1792
123233;ΝΥΧΙΑ 123233 ΝοD TWO WAY OPENING CAROUSE;5,30;26/11/2010;5205103172158;MIXT RANGE -NAILS;1910;1911
123236;NAIL 123236 NoBR24 3D STICKERS;2,00;02/03/2012;5205103172189;MIXT RANGE -NAILS;766;766
123237;NAIL 123237 NoBR3 3D STICKERS;2,00;26/11/2010;5205103172196;MIXT RANGE -NAILS;558;558
123238;NAIL 123238 NoBR6 3D STICKERS;2,00;04/01/2013;5205103172202;MIXT RANGE -NAILS;747;747
123239;NAIL 123239 NoBR36 3D STICKERS;2,00;04/07/2012;5205103172219;MIXT RANGE -NAILS;406;406
123553;ΔΙΑΚΟΣΜ 123553                ΑΣΠΡΟ;2,38;02/01/2012;8031295742612;ΕΠΟΧΙΑΚΑ;21;21
123581;ΣΚΙΑ ΜΟΝΗ 123581 ΝΟ36 FRESH PI;5,95;20/12/2008;5205103175630;ΚΑΛΛΥΝΤΙΚΑ;283;286
123586;ΣΚΙΑ ΜΟΝΗ 123586 No41 ROYAL BROWN;5,95;02/01/2012;5205103175685;ΚΑΛΛΥΝΤΙΚΑ;226;226
123587;ΣΚΙΑ ΜΟΝΗ 123587 No42 GORGEOUS GOLD;5,95;26/11/2010;5205103175692;ΚΑΛΛΥΝΤΙΚΑ;92;92
123670;ΒΕΡΝΙΚΙ 123670 N120NAIL BEAU9ml TOP COAT;3,95;02/11/2012;5205103009508;ΚΑΛΛΥΝΤΙΚΑ;502;502
123835;ΚΟΛΙΕ 123835 W06-07;24,95;02/02/2012;5205103178068;ΜΠΙΖΟΥ;1;1
123951;ΚΑΣΚΩΛ 123951 W06-07 BLACK    FUR SCARF;19,90;11/03/2013;5205103179225;ΑΞΕΣΟΥΑΡ;4;4
124005;GLITTER 124005 No70           GREEN LIGH;5,95;26/11/2010;5205103179768;ΚΑΛΛΥΝΤΙΚΑ;389;392
124006;GLITTER 124006 No80           MELON FANT;5,95;06/07/2010;5205103179775;ΚΑΛΛΥΝΤΙΚΑ;69;69
124007;GLITTER 124007 No90           OLIVE GREE;5,95;26/11/2010;5205103179782;ΚΑΛΛΥΝΤΙΚΑ;178;179
124147;ΒΕΡΝΙΚΙ 124147 Νο215 LONG 9ml LAST.PASSI;3,95;;5205103181174;ΚΑΛΛΥΝΤΙΚΑ;-1;0
124370;FRENCH 124370 PEARL STYLE No22;8,95;;5016155105311;COSMOPOLITAN;-2;0
124835;GLITTER 124835 No100 SMOKY;5,95;06/07/2010;5205103186827;ΚΑΛΛΥΝΤΙΚΑ;146;146
124836;ΟΔΟΝΤΟΚΡΕΜΑ 124836 ΛΕΥΚΑΝ125mlNAT.WH.TOT;5,74;11/07/2014;5020105000069;BEVERLY HILLS;572;572
124838;ΟΔΟΝΤΟΚΡΕΜΑ 124838 ΛΕΥΚΑΝ125mlNAT.WHITE;5,74;14/07/2014;05020105000182;BEVERLY HILLS;246;270
124840;ΟΔΟΝΤΟΚΡΕΜΑ 124840 ΛΕΥΚΑΝΤ50ml;3,06;14/07/2014;5020105000410;BEVERLY HILLS;158;182
124842;ΟΔΟΝΤΟΚΡΕΜΑ 124842 ΛΕΥΚΑΝΤ50ml;3,06;14/07/2014;5020105000540;BEVERLY HILLS;214;238
124958;ΡΙΖΟΧΑΡΤΟ 124958 ΚΥΒ.19,68 ΚΙΛΑ;0,00;23/04/2013;5205103187855;ΕΙΔΗ ΣΥΣΚΕΥΑΣΙΑΣ;1;1
124982;ΚΑΡΤΕΛΑΚΙΑ 124982 ΒΡΑΧΙΟΛΙ-ΚΟΛΙΕ;0,00;18/06/2010;5205103188098;ΠΑΓΙΑ ΚΑΤΑΣΤΗΜΑΤΟΣ;12000;12000
